144,OpenOffice začetniška brezplačna delavnica IV,0,2006-11-16 18:00:00+01,3
604,Otvoritveni performans festivala HAIP 08 in otvoritev razstave v Kiberpipi,,2008-11-03 21:00:00+01,36
358,Opensource .NET (Jan Kraljič),12,2007-04-24 19:00:00+02,1
385,OpenStreetMap (Luka Frelih),,2007-06-05 18:30:00+02,1
470,Orange (Janez Demšar),12,2007-12-11 19:00:00+01,1
45,"Organsko-mehanično, razstava digitalnih ilustracij (več avtorjev)",0,2006-04-07 20:00:00+02,12
43,"Osnove HTTP protokola ali kako streči čim manj vsebine, Primož Bratanič",0,2006-04-05 19:00:00+02,6
952,Osnove Wordpressa,,2010-10-07 17:00:00+02,3
1417,Otvoritev sezone 2011/2012,5,2011-09-06 19:00:00+02,17
940,ŠOUvizija - predvolilna soočenja 2,,2010-10-15 14:00:00+02,31
12,Panorama Ephemera (2004),0,2006-03-16 20:00:00+01,4
489,Optimizacija Mysql-a (),48,2008-01-29 19:00:00+01,1
841,Osnovna Ubuntu delavnica,10,2010-02-23 19:00:00+01,3
599,"Otvoritev 5. sezone Kiberpipinega računalniškega muzeja in začasna razstava IBMI, Caffe Metropol",,2008-10-06 20:00:00+02,7
603,Otvoritev festivala HAIP 08 v galeriji Vžigalica,,2008-11-03 19:00:00+01,15
14,Otvoritev gostovanja domačih zbirateljev v Kiberpipinem muzeju,0,2006-03-24 20:00:00+01,7
129,Otvoritev Kiberpipinega računalniškega muzeja,0,2006-11-10 20:00:00+01,7
383,"Peter Asaro: Love Machines, dokumentarni film in predavanje",,2007-06-14 19:00:00+02,13
1451,Petkov Django hackday,4,2011-10-28 12:00:00+02,2
860,Petkov LAN Party - Nexuiz relief edition,10,2010-03-19 20:00:00+01,42
409,Pogled nad mesto,,2007-11-15 21:00:00+01,16
1456,Pipacraft (Starcraft 2 turnir v živo),43,2011-11-20 17:00:00+01,16
264,Pipin odprti termin: 23C3 - Komu zaupati?,,2007-01-09 19:00:00+01,1
183,Pipin odprti termin: Nezaželjena pošta/SPAM z druge plati,,2006-12-12 19:00:00+01,1
265,Pipin odprti termin: Qunu in interaktivna pomoč na internetu?,,2007-01-16 19:00:00+01,1
889,Pipin odprti termin:  Android,78,2010-05-04 19:00:00+02,1
267,Pipin odprti termin: Blogi v sferi političnega!,,2007-01-30 19:00:00+01,1
266,Pipin odprti termin: Bo SELinux preživel?,,2007-01-23 19:00:00+01,1
419,Pogled nad mesto,,2008-04-03 21:00:00+02,16
844,Pipin odprti termin: Cenzura interneta,46,2010-02-23 19:00:00+01,1
412,Pogled nad mesto,,2007-12-27 21:00:00+01,16
909,Pipin odprti termin: Fungi from scratch - gojenje višjih gliv,11,2010-05-25 19:00:00+02,1
877,"Pipin odprti termin: svn, git, mercurial: raznoličnost in kaj vse nam nudijo",8,2010-04-20 19:00:00+02,1
572,Pipin odprti termin: Qwertz/Qwerty za vedno,9,2008-04-08 19:00:00+02,1
184,Pipin odprti termin: Xen: kako živijo vesoljci,,2006-12-19 19:00:00+01,1
825,Pipin odprti termin: Zakaj je virtualna demokracija v Evropski uniji zgolj navidezna?,15,2010-01-26 19:00:00+01,1
959,Plan 9 from outer space,10,2010-10-21 19:58:00+02,4
821,Play! Spletne Java aplikacije brez Jave,21,2010-01-27 19:00:00+01,6
355,Plone (Rok Garbas),19,2007-04-03 19:00:00+02,1
411,Pogled nad mesto,,2007-12-13 21:00:00+01,16
416,Pogled nad mesto,,2008-02-21 21:00:00+01,16
1328,Plone user group srečanje,17,2011-02-04 18:00:00+01,41
1360,Plone Users Group druženje,12,2011-04-01 18:00:00+02,41
413,Pogled nad mesto,,2008-01-10 21:00:00+01,16
418,Pogled nad mesto,,2008-03-20 21:00:00+01,16
1413,Poletje v Kiberpipi,8,2011-08-10 11:00:00+02,17
1371,Plone Users Group druženje + beer tasting,11,2011-05-06 18:00:00+02,41
425,Poceni USB napravice (Gašper Fele Žorž),21,2007-10-09 19:00:00+02,1
185,Podnebno sporočilo - Multimedijsko predavanje (Umanotera),,2007-01-18 18:00:00+01,16
415,Pogled nad mesto,,2008-02-07 21:00:00+01,16
421,Pogled nad mesto,,2008-05-01 21:00:00+02,16
423,Pogled nad mesto,,2008-05-29 21:00:00+02,16
420,Pogled nad mesto,,2008-04-17 21:00:00+02,16
1882,#226: Zakaj je IASummit najboljša IA konferenca,16,2013-04-10 19:15:00+02,6
1410,Poletje v Kiberpipi,7,2011-07-20 11:00:00+02,17
1339,Predavanje in performans Marije Baalman,8,2011-02-25 20:00:00+01,43
1415,Poletje v Kiberpipi,13,2011-08-24 11:00:00+02,17
1416,Poletje v Kiberpipi,8,2011-08-31 11:00:00+02,17
1412,Poletje v Kiberpipi,3,2011-08-03 11:00:00+02,17
1411,Poletje v Kiberpipi,4,2011-07-27 11:00:00+02,17
1409,Poletje v Kiberpipi,11,2011-07-13 11:00:00+02,17
39,The World According To Bush (2004),0,2006-03-23 20:00:00+01,4
1414,Poletje v Kiberpipi,2,2011-08-17 11:00:00+02,17
3,"Predstavitev jezika XML in njegova uporaba, Tomaž Kaštrun",0,2006-02-28 19:00:00+01,1
438,Predstavitev Kiberpipe na Študentski areni,,2007-10-18 15:00:00+02,17
1881,Samozaložništvo da ali ne?,18,2013-04-09 19:00:00+02,1
466,"Pomembna vloga frontend-a spletnih strani (Matjaž Korošec, Renderspace)",30,2007-12-12 19:00:00+01,6
720,"Pomlad, ljubezen, Java in Ruby",25,2009-03-19 19:00:00+01,37
569,Poročilo s konference FOWD London 2008,32,2008-04-23 19:00:00+02,6
326,"Poročilo s konference ""Future of Web Apps""",,2007-03-07 19:00:00+01,6
375,Poročilo s konference MIX07 (Marko Mrdjenovič & co.),,2007-05-09 19:00:00+02,6
1801,Najem: ogled španskih filmov,20,2013-02-22 19:00:00+01,16
709,Poročilo s konference: Web Directions North,15,2009-02-18 19:00:00+01,6
899,Poskusno snemanje,,2010-05-14 10:00:00+02,31
1238,Poslovni modeli za startupe,40,2011-01-12 19:00:00+01,6
1472,"Pozor, računalnik te gleda!",0,2011-10-26 15:00:00+02,16
64,"Praktična uporaba AJAXa, Marko Samastur in Marko Mrdjenovič",0,2006-05-03 19:00:00+02,6
53,"Praktična uporaba AJAXa, Marko Samastur in Marko Mrdjenovič",0,2006-04-26 19:00:00+02,6
461,Predavanje: Linus Nilsson: Raziskovanje v vezaju,,2007-12-06 19:00:00+01,5
640,Predavanje o umetničinem delu,,2008-11-05 18:00:00+01,36
1234,Prednovoletni Android,25,2010-12-21 19:00:00+01,1
1888,Večer s Terezo Adámkovo,0,2013-04-24 20:00:00+02,52
465,"Predstavitev festivala a_m_b_e_r, istambul (Robertina Šebjanič in Jakob Leben) ",6,2007-12-17 19:00:00+01,5
641,Predstavitev Pashevih izbranih del,,2008-11-06 16:00:00+01,36
1433,predstavitev projekta Center za računalniško opismenjevanje Kafuli,24,2011-09-27 17:00:00+02,16
231,Računalniški muzej: Prvi slovenski računalniki,,2007-01-15 12:00:00+01,7
1231,Predstavitev projekta Newborn,19,2010-12-09 11:00:00+01,5
1230,Predstavitev projekta Newborn,32,2010-12-08 19:00:00+01,5
701,Primerjava Javascript knjižnic,24,2009-02-04 19:00:00+01,6
1232,Predstavitev projekta Newborn,0,2010-12-10 18:00:00+01,5
637,Predstavitev raziskav glitch-arta,,2008-11-04 19:00:00+01,36
589,Spletne urice: Start-up night #2,24,2008-05-21 19:00:00+02,6
912,Predstavitev rezultatov prvega razpisa za razvoj aplikacij Android v Sloveniji,,2010-06-01 19:00:00+02,16
794,Preprosti heki,40,2009-11-24 19:00:00+01,1
30,"Razvoj vsebine za mobilne platforme, Žiga Hajduković",0,2006-03-22 19:00:00+01,6
1421,Prevajalski maraton v sklopu Ubuntu Global Jam,15,2011-09-03 09:00:00+02,16
224,Prevoz IBMa,,2006-12-13 18:00:00+01,7
25,Prezentacija avstrijske skupine monochrom: Nič moči za teorijo in prakso,0,2006-03-02 19:00:00+01,5
63,Prizma: Srečanje ljubiteljev ZF - Douglas Adams,0,2006-05-11 19:00:00+02,11
858,Prihajajo TEDxLjubljana Večeri!,50,2010-04-23 19:00:00+02,16
1342,Prihodnost je oblačna,23,2011-02-22 19:00:00+01,1
756,Prihodnost WordPressa,1,2009-04-01 19:00:00+02,6
769,Pripovedke iz bojnih jarkov,43,2009-09-16 19:00:00+02,6
1386,"Prišli, videli, zmagali - DoubleRecall v Silciijevi dolini",160,2011-05-11 18:00:00+02,16
356,Računalniški virusi so postali ogrožena vrsta (Dalibor Cerar),10,2007-04-10 19:00:00+02,1
364,Prizma: Strateške miniaturne igre,,2007-05-21 18:00:00+02,16
710,Programski patenti: varnost ali utvara (Andrej Mertelj) ,13,2009-02-24 19:00:00+01,1
1341,"RBMA Session Ljubljana - Marcus Intalex: ""21"" (Soul:r) Album Tour",48,2011-02-24 16:00:00+01,16
340,Prvič v zgodovini drugega najboljšega Kibercentra v Evropi delavnica OpenOffice.org Calc,,2007-04-02 18:00:00+02,3
459,"Prvi slovenski računalniki, začasna razstava",,2007-12-17 18:00:00+01,7
957,Prvi VIP večer nove sezone,,2010-10-14 19:00:00+02,14
939,ŠOUvizija - predvolilna soočenja 1,,2010-10-08 14:00:00+02,31
614,Prvi VIP - Večer za inovativne in podjetne v sezoni 2008/2009,64,2008-10-09 19:00:00+02,14
1222,Psihofizika oblikovanja polj sil,23,2010-11-25 19:00:00+01,15
371,Ptičja perspektiva (Jure Koren),,2007-05-08 19:00:00+02,1
540,"Pufination, interaktivna instalacija",,2008-05-15 20:00:00+02,5
334,PUM v Kinodvorani,,2007-03-09 12:00:00+01,16
554,Pure Data delavnica I,,2008-04-01 17:00:00+02,5
556,Pure Data delavnica I,,2008-04-03 17:00:00+02,5
555,Pure Data delavnica I,,2008-04-02 17:00:00+02,5
553,Pure Data delavnica I,,2008-03-31 17:00:00+02,5
557,Pure Data delavnica I,,2008-04-04 17:00:00+02,5
552,Pure Data delavnica II,,2008-05-30 17:00:00+02,5
1304,Sonolevitacija,40,2010-11-24 21:00:00+01,15
549,Pure Data delavnica II,,2008-05-27 17:00:00+02,5
548,Pure Data delavnica II,,2008-05-26 17:00:00+02,5
551,Pure Data delavnica II,,2008-05-29 17:00:00+02,5
550,Pure Data delavnica II,,2008-05-28 17:00:00+02,5
2,"Računalniški kriminal v Sloveniji, Toni Kastelic",0,2006-02-21 19:00:00+01,1
718,"Računalniški muzej predstavlja razstavo ""Zgodovina trdega diska""",,2009-03-02 11:58:00+01,7
619,Splet 3.0 - smo že tam?,54,2008-11-19 19:00:00+01,6
842,Računalništvo v oblaku - prihodnost informacijskih tehnologij,28,2010-02-17 19:00:00+01,6
609,Razširjanje spletnih mest s pomočjo brskalniških vtičnikov,19,2008-10-15 19:00:00+02,6
523,Razstava delovnih postaj,,2008-03-28 20:00:00+01,7
697,Razstava Prvi slovenski računalniki,,2009-01-26 00:00:00+01,7
1441,Razvoj spletnih aplikacij v Java EE 6 in Seam 3,45,2011-10-11 19:00:00+02,37
309,ŠOU,,2007-01-31 17:00:00+01,16
360,ŠOU,,2007-04-03 14:00:00+02,16
307,ŠOU - avdicija za mjuzikl,,2007-02-01 15:00:00+01,16
659,"Razvoj večkanalnih spletnih aplikacij - Web, Mobile, 3G Video, IPTV",34,2008-12-17 19:00:00+01,6
954,Splavitvena zabava ob izidu Ubuntu 10.10,,2010-10-12 19:00:00+02,1
451,"Reartikulacija: Kočija in molotovka za slovenske umetnike (Andreja Kopač), predavanje",7,2007-11-22 19:00:00+01,5
463,Reartikulacija: novinarska konferenca,,2007-12-20 11:00:00+01,5
516,Reartikulacija: predstavitev 3. številke revije ,,2008-03-26 11:00:00+01,5
464,"Reartikulacija: Predstavitev druge številke, debata in druženje",,2007-12-20 19:00:00+01,5
90,Regresija vsakdana / multimedijski performans,0,2006-06-28 21:00:00+02,5
91,Regresija vsakdana / multimedijski performans,0,2006-06-29 21:00:00+02,5
830,Resno stresno: izpitno obdobje - SOOČENJE,,2010-01-22 15:00:00+01,31
651,rezervacija,,2008-10-17 14:55:00+02,16
730,Robot Pleo ali kako dinozavru zamenjati vrat,14,2009-03-17 19:00:00+01,1
629,Roger Corman - Mala prodajalna groze,12,2008-10-23 19:00:00+02,4
1419,RŠ PIPA ŠOU!,16,2011-08-10 12:00:00+02,31
1424,Security in landline and wireless telephony,24,2011-09-16 19:00:00+02,1
139,ŠOU - BEST,0,2006-10-24 20:30:00+02,16
138,SOU - IAESTE,0,2006-10-23 20:00:00+02,16
140,ŠOU - IAESTE,0,2006-10-30 20:00:00+01,16
32,ŠOU mednarodna pisarna,0,2006-03-07 16:00:00+01,11
38,ŠOU mednarodna pisarna,0,2006-03-14 16:00:00+01,11
961,S03E01 - APPCircus@MoMoSlo,,2010-10-25 18:45:00+02,40
688,SANTA CLAUS CONQUERS THE MARTIANS,10,2009-01-22 19:00:00+01,4
1214,S03E02 - Mobile Design,52,2010-11-15 18:45:00+01,40
1334,S03E04 - US vs. Asia,68,2011-01-31 18:45:00+01,40
1277,Seedcamp - ali zakaj so startup pospeševalniki #winning,63,2011-05-25 19:00:00+02,6
1773,"Smerokaz - Gost: Seku Mady Conde, novinar in voditelj TV poročil",0,2013-01-24 19:00:00+01,49
1242,S2E04 - odpade,0,2011-01-17 18:20:00+01,40
1260,S2E06 - odpade,0,2011-03-14 18:20:00+01,40
1282,S2E09 - odpade,0,2011-06-13 18:20:00+02,40
1485,Santa Claus versus the Devil (1959),4,2011-12-15 20:00:00+01,4
1252,S3E05 - Nokia ♥ Microsoft,68,2011-02-28 19:00:00+01,40
883,SAE šola ,,2010-04-16 11:00:00+02,16
276,Safe-si: Dan varne rabe interneta,,2007-02-06 15:00:00+01,16
1555,S04E04,36,2012-03-26 19:00:00+02,40
85,ŠOU mednarodna pisarna - porojekcija,0,2006-05-18 19:30:00+02,11
87,ŠOU mednarodna pisarna projekcija,0,2006-06-01 19:30:00+02,11
1314,Sandi Češko,61,2010-12-09 19:00:00+01,14
1319,Santa Claus conquers the martians,9,2010-12-23 20:00:00+01,4
469,Semantično označevanje in iskanje slik (Sergej Rinc),5,2007-12-04 19:00:00+01,1
1878,#225: Tudi vaše spletno mesto potrebuje urednika,18,2013-04-03 19:00:00+02,6
1449,SCRUM Q&A session z Martine Devoz - ODPADE,0,2011-10-17 19:00:00+02,16
625,Sculpture mobs,,2008-11-08 15:00:00+01,36
942,Seedcamp Q&A,,2010-09-28 19:00:00+02,1
1532,Service Jam,0,2012-02-24 16:00:00+01,16
66,Sestanek/ delavnice za pipce pod mentorstvom Ježa,0,2006-05-04 16:00:00+02,11
698,Sestanek društva AEGEE,,2009-02-05 19:00:00+01,16
1563,Sestanek K4,0,2012-04-09 11:00:00+02,16
173,Sestanek LUGOS,,2006-11-16 18:00:00+01,16
856,Sestanek Mreže multimedijskih centrov M3C,15,2010-03-11 11:00:00+01,16
1558,Sestanek o rezanju študentskih sredstev,0,2012-04-02 08:00:00+02,31
1313,Sestanek v ucilnici,3,2010-12-02 18:00:00+01,16
1293,"Seth Godinov “Tribes”: najstarejša oblika marketinga in vodenja, zdaj v digitalnem svetu ",,2010-11-09 19:00:00+01,1
610,"Še vedno vemo, kaj ste počeli čez poletje",,2008-10-21 19:00:00+02,1
49,"Shifting the paradigms, Kristjan Pečanac",0,2006-04-18 19:00:00+02,1
1372,Shranjevanje videa z interneta,9,2011-04-12 19:00:00+02,1
1375,Silent Hill 2: The movie,6,2011-05-05 20:00:00+02,4
770,Silverlight 3,30,2009-09-23 19:00:00+02,6
1489,Sinergija,15,2011-12-22 19:00:00+01,16
774,"Skupnosti: kako, kdaj in zakaj",32,2009-10-06 19:00:00+02,1
638,Skupnostni radio kot priložnost odprtega izražanja,,2008-11-04 21:00:00+01,36
673,Slo-tech prednovoletni zur,,2008-12-13 18:00:00+01,16
1530,Slovenian movie night,23,2012-02-27 19:00:00+01,31
950,Slovenia Unix User Group meeting - Odpade,,2010-10-09 16:00:00+02,16
902,snemanje oddaje,,2010-05-27 10:00:00+02,31
474,son:DA in djSplinter ter Samo Pečar predstavljajo ?akcijo st-7?,,2007-11-29 14:00:00+01,16
56,Soundbridging,0,2006-04-05 21:00:00+02,5
95,ŠOU novinarska konferenca,0,2006-06-16 11:00:00+02,11
601,ŠOU sestanek,,2008-10-09 15:00:00+02,31
55,ŠOU: sestanek prodajalcev bonov,0,2006-03-29 20:00:00+02,11
18,"ŠOU: sestanek proddajalcev bonov, kontakt = Škerjanc Mojca",0,2006-03-23 20:00:00+01,11
338,ŠOU - sociala in zdravstvo,,2007-04-17 17:30:00+02,16
875,Spletna analitika 101,63,2010-04-14 19:00:00+02,6
305,"Spletne aplikacije: Pogoste napake in njihove rešitve, Primož Bratanič (SloTech)",,2007-02-14 19:00:00+01,6
779,Spletne urice #121: Tehnologija MaxTV.si,23,2009-10-14 19:00:00+02,6
181,Spletne urice: Tvojih 5 minut slave!,,2006-12-20 19:00:00+01,6
780,Spletne urice #122: Spletno mesto v oblaku - izgradnja spletnega mesta s pomočjo spletnih storitev,16,2009-10-21 19:00:00+02,6
901,Spletne urice #146: Finding a Needle in A Stack of Needles,,2010-05-12 19:00:00+02,6
1395,Spoznajmo se z Android tablicami,9,2011-05-25 18:00:00+02,8
781,Spletne urice #123: Foodizmo - generator kuharskih receptov,,2009-10-28 19:00:00+01,6
782,Spletne urice #124: Od kvadratkov na papirju do končnega izgleda strani,42,2009-11-04 19:00:00+01,6
783,"Spletne urice #125: You've Come a Long Way, Foxy",44,2009-11-11 19:00:00+01,6
784,Spletne urice #126: Open-mic 2009,,2009-11-18 19:00:00+01,6
785,Spletne urice #127: Kako preživeti v obdobju elektronskih komunikacij,17,2009-11-25 19:00:00+01,6
786,Spletne urice #129:Firebug - orodje vsakega spletnega razvijalca,,2009-12-09 19:00:00+01,6
788,Spletne urice #130: 5x5 & novoletna zabava,13,2009-12-16 19:00:00+01,6
1452,SQL ali noSQL to je zdaj vprašanje!,0,2011-10-26 15:00:00+02,16
822,Spletne Urice #131: Kako začeti spletno agencijo (primeri iz prakse),44,2010-01-13 19:00:00+01,6
845,Spletne urice #136: CSS3 – Je prihodnost spletnega oblikovanja že tu?,24,2010-02-24 19:00:00+01,6
853,Spletne urice #138: The Internet of Things,25,2010-03-10 19:00:00+01,6
862,Spletne urice #140: Prihodnost (digitalnega) založništva,17,2010-03-24 19:00:00+01,6
300,Spletne urice: iTIVI - Primer promocije spletne storitve,,2007-02-28 19:00:00+01,6
884,Spletne urice #143: Je na webu kaj novega? (poročilo z AEA in IASummit),,2010-04-21 19:00:00+02,6
888,Spletne urice #144: How to apply for a job at Google and Mozilla and Fail,,2010-04-28 19:00:00+02,6
893,Spletne urice #145: Freelancing ali redna služba? Oziroma - zakaj najeti freelancerja?,,2010-05-05 19:00:00+02,6
180,Spletne urice: Grafično oblikovanje času digitalne reprodukcije,,2006-12-13 19:00:00+01,6
152,Spletne urice: Kako urediti tabelo z JavaScriptom in kakšno povezavo ima to z Ajaxom?,,2006-11-22 19:00:00+01,6
271,Spletne urice:(Ne)enaka izhodišča na spletu oz. kaj lahko pričkaujete za 2.637 SIT (11 €)?,,2007-01-31 19:00:00+01,6
906,"Spletne urice #147: HTML5, okrogli robovi oz. okrogla miza",,2010-05-19 19:00:00+02,6
908,Spletne urice #148: Kako z orodji SEOMoz izboljšati optimizacijo vaše spletne strani,,2010-05-26 19:00:00+02,6
921,Spletne urice #149 1/2: druženje ob zaključku sezone,,2010-06-09 19:00:00+02,6
915,Spletne urice #149: Web2Expo 2010: prihodnost internetov,24,2010-06-02 19:00:00+02,6
179,"Spletne urice: Avtentikacija - varnost in trendi, okrogla miza",,2006-12-06 19:00:00+01,6
566,Spletne urice: Blog me up! in Zemantina zabava,,2008-03-26 19:00:00+01,6
269,Spletne urice: Delo na daljavo,,2007-01-17 19:00:00+01,6
41,Startup delavnica: Ogled filma E-dreams,0,2006-03-17 18:00:00+01,11
270,Spletne urice: XSLT,,2007-01-24 19:00:00+01,6
594,Spletne urice: Zaključna zabava Spletnih uric,,2008-06-11 18:00:00+02,6
597,Spletni politični marketing 2008,27,2008-09-15 19:00:00+02,8
376,Spletni wiki-atlas (Mihael Kadunc in Grega Milčinski),,2007-05-16 19:00:00+02,6
68,"Spletno tiskanje brez CSS, Jure Koren",0,2006-05-10 19:00:00+02,6
792,Spoznajmo AVR mikrokontrolerje,19,2009-11-10 19:00:00+01,1
22,"Spoznajmo drobovje računalnika - delavnica, May Doušak",0,2006-03-29 17:00:00+02,3
732,Srečanje članov zveze M3C,,2009-03-13 11:00:00+01,16
596,Srečanje ljubiteljev jabolk,27,2008-06-20 18:00:00+02,11
365,Srečanje Mac uporabnikov in navdušencev,,2007-04-26 18:00:00+02,16
677,Srečanje osebja portala Slo-tech,,2008-12-13 19:00:00+01,16
914,Srečanje prevajalcev,,2010-06-10 19:00:00+02,16
1343,Srečanje prevajalcev proste programske opreme 2011,16,2011-03-03 17:30:00+01,16
631,Srečanje VCjev in mladih podjetnikov,,2008-12-05 00:00:00+01,8
1492,Starcraft II - prenos turnirja HomeStoryCup IV (Finale),0,2012-01-08 14:00:00+01,16
1486,Starcraft II - prenos turnirja HomeStoryCup IV (Group stage),0,2012-01-06 14:00:00+01,16
1396,Startup Lessons Learned - 2011 Simulcast - Ljubljana,30,2011-05-23 17:15:00+02,16
568,Startup Night,27,2008-04-02 19:00:00+02,6
938,STIKS,,2010-10-26 16:00:00+02,31
937,STIKS,,2010-10-13 16:00:00+02,31
1291,STIKS,18,2010-11-16 16:00:00+01,31
1340,STIKS seminar,18,2011-02-15 14:00:00+01,31
607,Študentska arena 14.-16.10.,,2008-10-14 12:00:00+02,16
1493,SuperCollider Developers in Residence,0,2012-02-27 10:00:00+01,8
752,Superman,13,2009-04-23 19:00:00+02,4
50,"TurboGears, Simon Belak",0,2006-04-19 19:00:00+02,6
1236,Turneja kratkih neodvisnih filmov,28,2010-12-16 20:00:00+01,4
1762,Postavitev varnega in testiranega omrežja z uporabo odprtokodnih orodij ter varnost IPv6,12,2013-01-22 19:00:00+01,1
1809,NixOS hackday [prestavljeno],0,2013-03-02 14:00:00+01,41
1228,SuSE Studio – appliance preko weba,10,2010-12-07 19:00:00+01,1
1368,Tečaj izdelave predlog (template) za Joomlo - 1.del,6,2011-04-06 16:00:00+02,16
918,Tečaj osnov Joomla CMS,,2010-06-15 16:00:00+02,16
1344,The Brain That Wouldn't Die,16,2011-03-03 20:00:00+01,4
731,"""There is no spoon"" - hekerski pogled na potencialno tarčo",69,2009-03-24 19:00:00+01,1
1806,PR srečanje,0,2013-02-14 16:30:00+01,21
1326,Tečaj osnov Joomla CMS,5,2011-02-11 16:00:00+01,16
964,Tečaj osnov Joomla CMS - 2. del,,2010-11-12 16:00:00+01,16
1325,Tečaj osnov Joomla CMS,5,2011-02-07 16:00:00+01,16
1345,Tečaj osnov Joomla CMS ,4,2011-03-07 16:00:00+01,16
1346,Tečaj osnov Joomla CMS ,4,2011-03-11 16:00:00+01,16
51,The Bush Family Fortunes: (The Best Democracy Money Can Buy) (2004),0,2006-04-20 20:00:00+02,4
1369,Tečaj osnov Joomla CMS - 1. del,6,2011-04-13 16:00:00+02,16
1508,Tečaj osnov Joomla CMS - 1. del,6,2012-01-27 16:00:00+01,16
1522,Tečaj osnov Joomla CMS - 1. del,0,2012-02-16 16:00:00+01,16
963,Tečaj osnov Joomla CMS - 1. del,,2010-11-11 16:00:00+01,16
1447,Tečaj osnov Joomla CMS - 1. del ,6,2011-10-21 16:00:00+02,16
1465,The Menendes Brother(s),,2011-12-01 20:00:00+01,4
380,"Uvodna delavnica basha ali kako v linux konzoli, 2. del",,2007-05-14 18:00:00+02,3
1278,The Driller Killer (1979),8,2011-05-19 20:00:00+02,4
1775,[odpade]  Smerokaz,0,2013-02-21 19:00:00+01,49
1468,Tečaj osnov Joomla CMS - 1. del - ODPADE,0,2011-11-21 16:00:00+01,16
1438,Tečaj osnov Joomla CMS - 1. del - ODPADE,0,2011-10-07 16:00:00+02,16
1354,Tečaj osnov Joomla CMS - 1. del- ODPADE,4,2011-04-01 16:00:00+02,16
61,The Money Masters - How International Bankers Gained Control of America (2004),0,2006-05-18 19:00:00+02,4
542,"Puppet, sistemska administracija po človeško",13,2008-03-18 19:00:00+01,1
1370,Tečaj osnov Joomla CMS - 2. del ,4,2011-04-19 16:00:00+02,16
1439,Tečaj osnov Joomla CMS - 2. del - ODPADE,0,2011-10-10 16:00:00+02,16
622,THE PIRATE BAY IN Piratbyrån: SYSTEM 23 MODIFIED,,2008-11-04 12:00:00+01,36
62,The Real Face Of The European Union - Documentary,0,2006-05-25 20:00:00+02,4
1365,Začetniška delavnica Blender - 2. del Luna TBWA,4,2011-04-14 15:00:00+02,3
546,RDFa in ostala spletna semantika,28,2008-03-12 19:00:00+01,6
1784,Pravna pisarna FSFE,0,2013-01-23 09:00:00+01,8
349,To sem jaz - delavnica Moderne galerije in mladinskega doma Malči Beličeve,,2007-04-13 16:00:00+02,11
760,Wii Spray (FRI+ALUO),,2009-04-22 18:00:00+02,16
1469,Tečaj osnov Joomla CMS - 2. del - ODPADE,0,2011-11-25 16:00:00+01,16
1355,Tečaj osnov Joomla CMS - 2. del - ODPADE,4,2011-04-04 16:00:00+02,16
913,TEDx Ljubljana večer #2,,2010-06-15 19:00:00+02,16
719,Testiranje Django spletnih aplikacij,14,2009-03-03 19:00:00+01,1
47,"Testiranje spletnih aplikacij, Sebastjan Trepča",0,2006-04-12 19:00:00+02,6
916,The best of Apache Lucene EuroCon 2010,27,2010-06-08 19:00:00+02,1
350,To sem jaz II. - delavnica Moderne galerije in Mladinskega doma Malči Belič,,2007-05-11 16:00:00+02,11
327,"The Firefox Desktop, Brian King (Briks)",,2007-03-14 19:00:00+01,6
874,The future internet,10,2010-04-13 19:00:00+02,1
819,"The Hunt for Gollum, Born of Hope",16,2010-01-28 19:00:00+01,4
746,The Internet is almost full,29,2009-04-22 19:00:00+02,6
1519,Uvod v festival 'Tresk#3'  ,0,2012-02-15 19:00:00+01,16
1262,The Sadist,16,2011-03-17 20:00:00+01,4
384,To sem jaz II. - delavnica Moderne galerije in Mladinskega doma Malči Belič,,2007-05-25 16:00:00+02,11
1503,The Stranger (1946),10,2012-01-19 20:00:00+01,4
753,The Street Fighter (1974),3,2009-05-28 19:00:00+02,4
1401,The Tunnel,16,2011-06-02 20:00:00+02,4
26,"The Unauthorized Biography of Dick Cheney , Matej Delakorda",0,2006-03-02 18:00:00+01,4
947,Uvod v obdelavo zvoka in strojno poslušanje v programu Super Collider - 1. del,,2010-10-04 10:15:00+02,43
797,The way to go? MVVM + WPF Composite,10,2009-12-15 19:00:00+01,1
869,Toshl.com - od wireframea do končnega izdelka,,2010-04-07 19:00:00+02,6
910,Trening Suzana Domen,,2010-05-25 22:09:00+02,33
442,"TipoBrda 14, razstava tipografij",,2007-11-09 20:00:00+01,12
299,"Tipografija na spletu - praktičen pogled, Marko Mrdjenovič (Parsek)",,2007-02-21 19:00:00+01,6
778,TiPovej! delavnica Možganskega fitnesa,23,2009-10-07 19:00:00+02,6
948,Uvod v obdelavo zvoka in strojno poslušanje v programu Super Collider - 2. del ,,2010-10-05 14:45:00+02,43
1366,Začetniška delavnica Blender - 3. del Luna TBWA,4,2011-04-18 15:00:00+02,3
838,Tiskovna konferenca Zavoda Emanat,,2010-02-11 11:00:00+01,16
351,"ToboAds spletno oglaševanje: vsebinsko, tekstovno in slovensko! Davor Strehar (Tobonet)",,2007-04-04 19:00:00+02,6
424,Tretji No-Lan Party,,2007-10-18 18:00:00+02,7
1518,Trigger Happy Hands delavnica z Dariom Dendi,41,2012-02-16 17:00:00+01,16
